"imdb_score","movie_budget","release_day","release_month","release_year","duration","language","country","maturity_rating","aspect_ratio","distributor","nb_news_articles","director","actor1","actor1_star_meter","actor2","actor2_star_meter","actor3","actor3_star_meter","colour_film","genres","nb_faces","plot_keywords","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","cinematographer","production_company","biography","comedy","music","fantasy","history","mystery","family","documentary","plot_topic1","plot_topic2","plot_topic3","plot_topic4","plot_topic5","plot_topic6","plot_topic7","plot_topic8"
6.2,2600000,6,"Feb",2013,91,"English","USA","PG",1.85,"Buffalo 8 Productions",124,"Rob Bowman","Alanna Ubach",231,"Jacob Vargas",6230,"Brittney Powell",8053,"Color","Adventure|Comedy|Sport",0,"cincinnati ohio|high school|hockey|jock strap|zoologist",0,1,0,0,0,0,0,1,0,0,0,0,0,36270,"Alessio Valori","Press On Features",0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0
6.2,3000000,10,"Oct",2009,94,"English","USA","R",1.78,"Slater Brothers Entertainment",18,"Brian Caunter","Mike Starr",6313,"Stacy Keach",3818,"Frank Vincent",8178,"Color","Action|Adventure|Crime|Drama",3,"detective|killer|police|shootout|thong",1,1,0,0,0,0,0,0,0,1,0,0,1,57258,"Kevin Moss","Beverly Ridge Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,26000000,24,"Aug",2001,103,"English","USA","PG-13",1.37,"WestEnd Films",23,"Woody Allen","Woody Allen",1238,"Elizabeth Berkley",2660,"Peter Gerety",14681,"Color","Comedy|Crime|Mystery|Romance",0,"efficiency expert|insurance investigator|magician|scorpion|thief",0,0,0,0,0,1,0,0,0,0,0,0,1,17259,"Fei Zhao","DreamWorks",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.7,50000000,25,"Dec",1998,124,"English","USA","PG-13",2.35,"TriStar Pictures",152,"Chris Columbus","Julia Roberts",513,"Liam Aiken",2937,"Herbert Russell",28217,"Color","Comedy|Drama",2,"attorney|cancer|custody|fashion photographer|photographer",0,0,0,0,0,0,0,0,0,1,0,0,0,5295,"Donald McAlpine","TriStar Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,30000000,7,"Mar",2003,101,"English","UK","R",2.35,"Miramax",182,"Phillip Noyce","Brendan Fraser",327,"Tzi Ma",9841,"Holmes Osborne",18344,"Color","Drama|Mystery|Romance|Thriller|War",2,"american|french|saigon|vietnam|vietnamese",0,0,0,1,0,1,0,0,0,1,1,0,0,9742,"Christopher Doyle","Miramax",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.2,3000000,14,"Dec",1957,161,"English","UK","PG",2.35,"Columbia Pictures Corporation",233,"David Lean","William Holden",361520,"Sessue Hayakawa",22107,"Jack Hawkins",17643,"Color","Adventure|Drama|War",2,"allies|bridge|construction|jungle|sabotage",0,1,0,0,0,0,0,0,0,1,1,0,0,4137,"Jack Hildyard","Columbia Pictures Corporation",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7.3,35000000,21,"Oct",2005,126,"English","USA","R",2.35,"Warner Bros.",280,"Niki Caro","Jeremy Renner",632,"Charlize Theron",233,"Sissy Spacek",655,"Color","Drama",4,"based on true story|innocence|lawsuit|mine|sexual harassment",0,0,0,0,0,0,0,0,0,1,0,0,0,6490,"Chris Menges","Warner Bros.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,3000000,9,"Oct",2009,96,"English","USA","R",2.35,"Submarine Entertainment",179,"Francesca Gregorini","Tom Everett Scott",2628,"Amy Sedaris",1301,"Chris Kattan",7776,"Color","Drama",2,"boarding school|coming of age|female friendship|lesbian|new england",0,0,0,0,0,0,0,0,0,1,0,0,0,10798,"Brian Rigney Hubbard","Two Prong Lesson",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7.3,7000000,5,"Feb",2010,112,"English","USA","R",2.35,"Fox Searchlight Pictures",3058,"Scott Cooper","Jeff Bridges",411,"Beth Grant",6855,"Debrianna Mansini",28698,"Color","Drama|Music|Romance",0,"country music|country western singer|journalist|musician|singer",0,0,0,0,1,1,0,0,0,1,0,0,0,3869,"Barry Markowitz","Fox Searchlight Pictures",0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
5.7,40000000,21,"Mar",2008,102,"English","USA","PG-13",2.35,"Paramount Pictures",125,"Steven Brill","Lisa Ann Walter",5970,"Shaun Weiss",8732,"Matt Walsh",7128,"Color","Comedy|Drama",1,"bodyguard|bully|generation y|high school|nerd",0,0,0,0,0,0,0,0,0,1,0,0,0,10673,"Fred Murphy","Paramount Pictures",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7.1,13000000,13,"Oct",2006,118,"English","USA","R",1.85,"Arclight Films",259,"Douglas McGrath","Toby Jones",2038,"Isabella Rossellini",2461,"Hope Davis",4125,"Color","Biography|Crime|Drama",4,"blood|book|cold calculation|murder|writer",0,0,0,0,0,0,0,0,0,1,0,0,1,13388,"Bruno Delbonnel","Warner Independent Pictures (WIP)",1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
6.5,15500000,13,"Mar",2006,95,"English","Canada","R",1.85,"Universal Pictures",1160,"James Gunn","Dustin Milligan",1092,"Gregg Henry",5214,"Tania Saulnier",23515,"Color","Comedy|Horror|Sci-Fi",0,"alien|b movie|sex|slug|small town",0,0,1,0,0,0,0,0,1,0,0,0,0,4175,"Gregory Middleton","Gold Circle Films",0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
7.1,4500000,15,"Apr",1994,117,"English","UK","R",1.66,"Gramercy Pictures (I)",924,"Mike Newell","Kristin Scott Thomas",2364,"James Fleet",8948,"Simon Callow",6006,"Color","Comedy|Drama|Romance",4,"1990s|chick flick|funeral|gay relationship|wedding",0,0,0,0,0,1,0,0,0,1,0,0,0,2239,"Michael Coulter","PolyGram Filmed Entertainment",0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
6.5,42000000,15,"Nov",1996,122,"English","USA","PG-13",1.85,"TriStar Pictures",136,"Barbra Streisand","Jeff Bridges",411,"Austin Pendleton",9657,"Mimi Rogers",2235,"Color","Comedy|Drama|Romance",0,"columbia university|lecture|marriage|professor|sex",0,0,0,0,0,1,0,0,0,1,0,0,0,10674,"multiple","TriStar Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,2000000,11,"Oct",2014,94,"English","USA","PG-13",2.35,"The Exchange",285,"Richard LaGravenese","Anna Kendrick",54,"Jeremy Jordan",4712,"Charly Bivona",269373,"Color","Comedy|Drama|Musical|Romance",7,"based on play|number in title",0,0,0,0,1,1,0,0,0,1,0,0,0,9195,"Steven Meizler","Lucky Monkey Pictures",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,28000000,5,"Dec",2003,108,"English","USA","PG-13",2.35,"Worldwide Film Entertainment",7,"Burr Steers","Matt Smith",113530,"Bella Heathcote",694,"Sam Riley",4749,"Color","Action|Horror|Romance",0,"based on novel|damsel in distress|deception|england|zombie",1,0,0,0,0,1,0,0,1,0,0,0,0,21670,"Bianca Cline","Bestboy Pictures",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
5.8,40000000,20,"Aug",1999,102,"English","UK","PG-13",1.85,"Warner Bros.",28,"Kelly Makin","Jeanne Tripplehorn",2270,"Burt Young",4041,"Vincent Pastore",10937,"Color","Comedy|Crime|Romance",1,"auctioneer|fbi|mafia|mobster|painting",0,0,0,0,0,1,0,0,0,0,0,0,1,7414,"Donald E. Thorin","Castle Rock Entertainment",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,15000000,28,"Apr",2000,120,"English","USA","PG-13",1.85,"Twentieth Century Fox",34,"Matt Williams","Natalie Portman",264,"James Frain",3417,"Stockard Channing",2799,"Color","Comedy|Drama|Romance",2,"birth|oklahoma|photographer|tennessee|wal mart",0,0,0,0,0,1,0,0,0,1,0,0,0,6902,"Richard Greatrex","Twentieth Century Fox",0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
6.4,900000,25,"Apr",2009,95,"English","USA","R",1.85,"RingTheJing Entertainment",1070,"Ti West","Lena Dunham",1411,"Greta Gerwig",1798,"Dee Wallace",4195,"Color","Horror",0,"cult film|eclipse|haunted house|lunar eclipse|secret",0,0,0,0,0,0,0,0,1,0,0,0,0,4991,"Eliot Rockett","MPI Media Group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3200000,16,"Jan",2004,101,"English","USA","R",2.35,"Lions Gate Films",334,"Wayne Kramer","Estella Warren",3076,"Paul Sorvino",6602,"Shawn Hatosy",3150,"Color","Crime|Drama|Fantasy|Romance",1,"female pubic hair|girl in panties|leg spreading|public nudity|sex in bed",0,0,0,0,0,1,0,0,0,1,0,0,1,8341,"Jim Whitaker","ContentFilm",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6.9,15000000,1,"Oct",1993,98,"English","USA","PG",1.85,"Buena Vista Pictures Distribution",250,"Jon Turteltaub","Doug E. Doug",10406,"Leon",9123,"Malik Yoba",11198,"Black and White","Adventure|Comedy|Family|Sport",1,"bobsled|coach|jamaica|olympic games|olympics",0,1,0,0,0,0,0,1,0,0,0,0,0,3279,"Phedon Papamichael","Walt Disney Pictures",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.6,20000000,29,"Oct",2010,90,"English","Canada","R",1.85,"Mandate International",1987,"Kevin Greutert","Costas Mandylor",6664,"Gina Holden",4334,"Betsy Russell",2167,"Color","Horror|Mystery",0,"blood splatter|self help guru|sequel|support group|survivor",0,0,0,0,0,0,0,0,1,0,0,0,0,4756,"Brian Gedge","Twisted Pictures",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.5,25000000,20,"Apr",2012,101,"English","USA","PG-13",2.35,"Warner Bros.",1065,"Scott Hicks","Blythe Danner",2927,"Riley Thomas Stewart",27765,"Jay R. Ferguson",7733,"Color","Drama|Romance",0,"arrogance|child in peril|disarming someone|kennel|post traumatic stress disorder",0,0,0,0,0,1,0,0,0,1,0,0,0,3837,"Alar Kivilo","Warner Bros.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.8,50000000,21,"Nov",2001,95,"English","USA","PG-13",2.35,"Twentieth Century Fox",85,"Gil Junger","Tom Wilkinson",4548,"Marsha Thomason",2812,"Vincent Regan",5391,"Color","Adventure|Comedy|Fantasy",1,"14th century|king|knight|sword duel|time travel",0,1,0,0,0,0,0,0,0,0,0,0,0,11483,"Ueli Steiger","Twentieth Century Fox",0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1
4.3,11000000,4,"May",2012,97,"English","USA","PG-13",2.35,"Mandate International",615,"Lisa Azuelos","Nora Dunn",7636,"Lina Esco",2943,"Alix Freihage",133426,"Color","Comedy|Drama|Romance",1,"best friend|girl in panties|high school|high school romance|pink panties",0,0,0,0,0,1,0,0,0,1,0,0,0,5106,"Kieran McGuigan","Double Feature Films",0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
5.6,13000000,24,"Aug",2001,84,"English","USA","PG-13",2.35,"Buena Vista Pictures",76,"Blair Hayes","Jake Gyllenhaal",170,"Geoffrey Arend",6614,"Marley Shelton",1932,"Color","Adventure|Comedy|Romance|Sci-Fi",0,"cigarette smoking|hand on butt|niagara falls|plastic bubble|wedding",0,1,1,0,0,1,0,0,0,0,0,0,0,4407,"Jerzy Zielinski","Bandeira Entertainment",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,50000000,22,"Aug",1997,125,"English","USA","R",2.35,"Buena Vista Pictures",185,"Ridley Scott","Viggo Mortensen",719,"Demi Moore",980,"John Michael Higgins",5179,"Color","Action|Drama|War",1,"feminism|hit in the crotch|kicked in the crotch|kicked in the testicles|navy",1,0,0,0,0,0,0,0,0,1,1,0,0,4729,"Hugh Johnson","Caravan Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,11000000,10,"Apr",2015,109,"English","UK","PG-13",2.35,"The Weinstein Company",341,"Simon Curtis","Ryan Reynolds",125,"Frances Fisher",2193,"Elizabeth McGovern",1216,"Color","Biography|Drama|History",2,"art|jewish|justice|nazi|theft",0,0,0,0,0,0,0,0,0,1,0,0,0,5245,"Ross Emery","Origin Pictures",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7.8,21000000,18,"May",2007,145,"Dutch","Netherlands","R",2.35,"ContentFilm International",356,"Paul Verhoeven","Michiel Huisman",412,"Sebastian Koch",6890,"Christian Berkel",19496,"Color","Drama|Thriller|War",1,"boat|escape|hiding|nazi|resistance",0,0,0,1,0,0,0,0,0,1,1,0,0,4816,"Karl Walter Lindenlaub","Fu Works",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,29000000,6,"Nov",1987,147,"English","UK","PG",2.35,"Universal Pictures",93,"Richard Attenborough","Denzel Washington",341,"Kevin McNally",5721,"Penelope Wilton",4620,"Color","Biography|Drama|History",0,"activist|editor|journalist|newspaper|south africa",0,0,0,0,0,0,0,0,0,1,0,0,0,11863,"Ronnie Taylor","Universal Pictures",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.5,30000000,5,"Mar",2012,94,"English","USA","R",2.35,"Netflix",38,"Boaz Yakin","Jason Statham",304,"Reggie Lee",8108,"Robert John Burke",4540,"Color","Action|Crime|Thriller",2,"bodyguard|gang war|russian|russian mafia|triad",1,0,0,1,0,0,0,0,0,0,0,0,1,1055,"multiple","Canal+",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6.2,50000000,7,"Feb",2003,114,"English","USA","PG-13",2.35,"Buena Vista Pictures",155,"David Dobkin","Fann Wong",20690,"Anna-Louise Plowman",6445,"Georgina Chapman",8256,"Color","Action|Adventure|Comedy",2,"1880s|arrow|imperial seal|murder|revenge",1,1,0,0,0,0,0,0,0,0,0,0,0,7224,"Adrian Biddle","Touchstone Pictures",0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
6.9,21000000,12,"Oct",2007,117,"English","USA","R",1.85,"Cinetic Media",477,"James Gray","Robert Duvall",1739,"Oleg Taktarov",9643,"Antoni Corone",22832,"Color","Crime|Drama|Thriller",4,"arrest|drugs|loyalty|raid|violence",0,0,0,1,0,0,0,0,0,1,0,0,1,4418,"Joaquaadn Baca-Asay","Columbia Pictures Corporation",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.9,14000000,13,"May",1994,115,"English","USA","PG-13",1.85,"Universal Pictures",76,"Spike Lee","Alfre Woodard",2735,"Delroy Lindo",6475,"Isaiah Washington",5253,"Color","Comedy|Drama",0,"argument|birthday|bully|coming of age|semi autobiographical",0,0,0,0,0,0,0,0,0,1,0,0,0,12548,"Arthur Jafa","Universal Pictures",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4.6,15000000,20,"Feb",2004,89,"English","Germany","PG",1.85,"Buena Vista Pictures Distribution",79,"Sara Sugarman","Adam Garcia",6289,"Carol Kane",2973,"Glenne Headly",2356,"Color","Comedy|Family|Music|Romance",8,"band|friend|new york city|suburb|teenager",0,0,0,0,1,1,0,0,0,0,0,0,0,5706,"Stephen H. Burum","Walt Disney Pictures",0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1
5.9,3000000,1,"Aug",1986,86,"English","USA","R",1.85,"Paramount Pictures",103,"Tom McLoughlin","Tony Goldwyn",2339,"Ron Palillo",12302,"Vincent Guastaferro",36398,"Color","Horror|Thriller",0,"actual animal killed|death|jason voorhees|slasher flick|teen horror",0,0,0,1,0,0,0,0,1,0,0,0,0,4785,"Jon Kranhouse","Paramount Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.7,3000000,22,"Oct",2010,98,"English","USA","R",1.85,"Paramount Pictures",1927,"Tod Williams","Sprague Grayden",4925,"Molly Ephraim",102,"Micah Sloat",18069,"Color","Horror",0,"california|carlsbad california|house|nanny|security camera",0,0,0,0,0,0,0,0,1,0,0,0,0,8993,"Michael Simmonds","Paramount Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,20000000,19,"Jul",1991,93,"English","USA","PG",1.85,"Orion Pictures",9,"Peter Hewitt","Keanu Reeves",181,"George Carlin",7076,"Alex Winter",4344,"Color","Adventure|Comedy|Fantasy|Music|Sci-Fi",2,"battle of the bands|bill and ted|heaven|hell|robot",0,1,1,0,1,0,0,0,0,0,0,0,0,5207,"Oliver Wood","Interscope Communications",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7.9,17000000,25,"Dec",1964,170,"English","USA","Approved",2.2,"Warner Bros.",990,"George Cukor","Jeremy Brett",8264,"Rex Harrison",6932,"Theodore Bikel",18046,"Color","Drama|Family|Musical|Romance",1,"colonel|flower girl|professor|street|wager",0,0,0,0,1,1,0,0,0,1,0,0,0,3995,"Harry Stradling Sr.","Warner Bros.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.1,35000000,25,"Dec",2013,141,"English","UK","PG-13",2.35,"Distant Horizon",978,"Justin Chadwick","Terry Pheto",85405,"Fana Mokoena",56349,"Tony Kgoroge",60666,"Color","Biography|Drama|History",1,"africa|apartheid|nelson mandela|president|resistance",0,0,0,0,0,0,0,0,0,1,0,0,0,11335,"Lol Crawley","Videovision Entertainment",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.7,17000000,10,"Jun",2011,94,"English","Spain","PG-13",1.85,"Imagina International Sales",4214,"Woody Allen","Kurt Fuller",6586,"Audrey Fleurot",6562,"Nina Arianda",4916,"Color","Comedy|Fantasy|Romance",1,"1920s|golden age|midnight|paris france|time travel romance",0,0,0,0,0,1,0,0,0,0,0,0,0,2017,"Darius Khondji","Mediapro",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.2,10000000,26,"Oct",2001,86,"English","UK","R",1.85,"Buena Vista International",9,"Mel Smith","Minnie Driver",1452,"Danny Dyer",5492,"Mary McCormack",1385,"Color","Action|Comedy|Drama",2,"attempted murder|blackmail|diver's watch|nurse|satire",1,0,0,0,0,0,0,0,0,1,0,0,0,46784,"Steven Chivers","Fragile Films",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,8000000,14,"Oct",1994,178,"English","USA","R",2.35,"Miramax",5827,"Quentin Tarantino","Bruce Willis",254,"Eric Stoltz",2064,"Phil LaMarr",5922,"Color","Crime|Drama",1,"black comedy|cunnilingus|neo noir|nonlinear timeline|postmodern",0,0,0,0,0,0,0,0,0,1,0,0,1,327,"Andrzej Sekula","Miramax",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6.1,25000000,25,"Nov",1992,129,"English","USA","R",1.85,"Warner Bros.",686,"Mick Jackson","Bill Cobbs",7885,"Mike Starr",6313,"DeVaughn Nixon",17753,"Color","Action|Drama|Music|Romance",0,"bodyguard|manager|pop singer|secret service agent|singer",1,0,0,0,1,1,0,0,0,1,0,0,0,3569,"Andrew Dunn","Kasdan Pictures",0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
6.7,8500000,8,"Sep",2000,119,"English","USA","R",1.85,"Artisan Entertainment",215,"Christopher McQuarrie","Kristin Lehman",2838,"Nicky Katt",5719,"Dylan Kussman",20622,"Color","Action|Crime|Drama|Thriller",4,"criminal|drifter|gangster|money|surrogate mother",1,0,0,1,0,0,0,0,0,1,0,0,1,7974,"Dick Pope","Artisan Entertainment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,10500000,3,"Sep",2010,105,"English","USA","R",1.85,"Hyde Park International",4569,"Ethan Maniquis","Robert De Niro",379,"Don Johnson",1920,"Cheech Marin",7667,"Color","Action|Crime|Thriller",1,"machete|mexican|mexico|priest|texas",1,0,0,1,0,0,0,0,0,0,0,0,1,3178,"Jimmy Lindsey","Overnight Films",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2.3,20000000,26,"Jan",2007,93,"English","USA","PG-13",1.85,"Twentieth Century Fox",460,"Jason Friedberg","David Carradine",2726,"Carmen Electra",3320,"Fred Willard",6772,"Color","Adventure|Comedy",11,"chocolate|chocolate factory|factory|orphan|student",0,1,0,0,0,0,0,0,0,0,0,0,0,5996,"Shawn Maurer","Regency Enterprises",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7.2,16000000,11,"Oct",2002,109,"English","USA","PG-13",1.85,"Warner Bros.",86,"Peter Kosminsky","Patrick Fugit",2979,"Cole Hauser",1362,"Marc Donato",25071,"Color","Drama",0,"california|foster home|love|oleander|prison",0,0,0,0,0,0,0,0,0,1,0,0,0,8284,"Elliot Davis","Warner Bros.",0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
7.8,28000000,23,"Nov",2005,135,"English","France","PG",2.35,"Focus Features",66,"Joe Wright","Talulah Riley",758,"Brenda Blethyn",4392,"Simon Woods",7996,"Color","Drama|Romance",2,"bachelor|england|gentleman|georgian|love",0,0,0,0,0,1,0,0,0,1,0,0,0,874,"Roman Osin","Focus Features",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,7500000,2,"Aug",2005,95,"English","USA","R",1.85,"Miramax",98,"Vincenzo Natali","David Hewlett",2258,"Jeremy Northam",4703,"Kari Matchett",5686,"Color","Mystery|Romance|Sci-Fi|Thriller",2,"brainwashing|corporate espionage|spy|suburb|surprise ending",0,0,1,1,0,1,0,0,0,0,0,0,0,15749,"Derek Rogers","Pandora Cinema",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6.9,4000000,11,"Apr",2014,117,"English","USA","R",2.35,"Creative Artists Agency (CAA)",9,"David Gordon Green","Nicolas Cage",133,"Tye Sheridan",693,"Ronnie Gene Blevins",16228,"Color","Drama",2,"alcoholic|cigarette smoking|father son relationship|teenage boy|woods",0,0,0,0,0,0,0,0,0,1,0,0,0,4464,"Tim Orr","Worldview Entertainment",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
6.1,7000000,29,"Jun",2012,110,"English","USA","R",2.35,"FilmNation Entertainment",5305,"Steven Soderbergh","Channing Tatum",573,"Alex Pettyfer",1625,"Matthew McConaughey",273,"Color","Comedy|Drama",1,"bank|male nudity|male objectification|male stripper|stripper",0,0,0,0,0,0,0,0,0,1,0,0,0,1910,"Steven Soderbergh","Iron Horse Entertainment (II)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,12500000,22,"Nov",2002,109,"English","USA","PG-13",1.85,"Universal Pictures",16,"Michael Hoffman","Gabriel Millman",178922,"Embeth Davidtz",1224,"Rob Morrow",6326,"Color","Drama",1,"classroom|fund raising|headmaster|reunion|roman",0,0,0,0,0,0,0,0,0,1,0,0,0,12537,"Lajos Koltai","Beacon Communications",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
7,9500000,1,"Apr",2011,106,"English","USA","R",2.35,"Millennium Films",384,"David Schwimmer","Noah Emmerich",3628,"Jordan Trovillion",63538,"Zoe Levin",15061,"Color","Crime|Drama|Thriller",0,"counselor|fbi|revenge motive|school|teenage girl",0,0,0,1,0,0,0,0,0,1,0,0,1,1397,"Andrzej Sekula","Millennium Films",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.5,9000000,18,"Jul",2014,103,"English","USA","R",2.35,"Universal Pictures",955,"James DeMonaco","Noel Gugliemi",4263,"Zach Gilford",4174,"Roberta Valderrama",31481,"Color","Action|Horror|Sci-Fi|Thriller",0,"held at gunpoint|machete|masked man|sequel|violence",1,0,1,1,0,0,0,0,1,0,0,0,0,1078,"Jacques Jouffret","Universal Pictures",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
6.4,12000000,24,"Jul",2015,109,"English","USA","PG-13",2.35,"Twentieth Century Fox",906,"Jake Schreier","Nat Wolff",2248,"Cara Delevingne",382,"Meg Crosbie",82963,"Color","Drama|Mystery|Romance",2,"based on novel|female neighbor|friendship|travel|trip",0,0,0,0,0,1,0,0,0,1,0,0,0,3935,"David Lanzenberg","Fox 2000 Pictures",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.3,22000000,11,"Apr",2001,98,"English","Canada","PG-13",1.85,"Universal Studios",242,"Harry Elfont","Rosario Dawson",779,"Paulo Costanzo",4685,"Aries Spears",26632,"Color","Comedy|Music",0,"based on tv series|fictional band|girl band|music industry|pop band",0,0,0,0,1,0,0,0,0,0,0,0,0,8707,"Matthew Libatique","Universal Pictures",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,15000000,16,"Sep",2011,100,"English","USA","R",2.35,"Sierra / Affinity",6436,"Nicolas Winding Refn","Ryan Gosling",215,"Albert Brooks",4376,"Russ Tamblyn",6159,"Color","Crime|Drama",0,"kissing in an elevator|mythical hero|neo noir|protective male|silent protagonist",0,0,0,0,0,0,0,0,0,1,0,0,1,1051,"Newton Thomas Sigel","FilmDistrict",0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
6.4,6000000,5,"Apr",2002,94,"English","Germany","R",1.85,"Lions Gate Films",378,"Walt Becker","Ryan Reynolds",125,"Curtis Armstrong",6302,"Erik Estrada",8076,"Color","Comedy|Romance",0,"college|love|party|reporter|tuition",0,0,0,0,0,1,0,0,0,0,0,0,0,3684,"James R. Bagdonas","Myriad Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,25000000,30,"Sep",2011,80,"English","France","R",2.35,"ICM Partners",1135,"Roman Polanski","Kate Winslet",48,"Christoph Waltz",1113,"Julie Adams",3154,"Color","Comedy|Drama",3,"based on play|meeting|salesman|single set production|whiskey",0,0,0,0,0,0,0,0,0,1,0,0,0,4868,"Pawel Edelman","SBS Productions",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.1,9500000,12,"Jan",2000,98,"English","USA","R",1.85,"New Line Cinema",244,"Steve Carr","John Witherspoon",9843,"Mike Epps",7445,"Rolando Molina",24044,"Color","Comedy",1,"african american|flashback|marijuana joint|porn magazine|suburb",0,0,0,0,0,0,0,0,0,0,0,0,0,3601,"Christopher Baffa","New Line Cinema",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.3,35000000,23,"Apr",2010,104,"English","USA","PG-13",2.35,"Sony Pictures Worldwide Acquisitions (SPWA)",930,"Alan Poul","Danneel Ackles",1227,"Noureen DeWulf",5154,"Tom Bosley",4814,"Color","Comedy|Romance",0,"artificial insemination|baby|cheese|chick flick|pet shop",0,0,0,0,0,1,0,0,0,0,0,0,0,6315,"Xavier Grobet","CBS Films",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,5000000,8,"Sep",2015,88,"English","USA","R",1.33,"Compound B",7,"Kevin Carraway","Michael Jai White",2805,"Max Ryan",14370,"Jon Osbeck",125232,"Color","Action|Thriller",3,"army|michael jai white|ohio|steve austin",1,0,0,1,0,0,0,0,0,0,0,0,0,28125,"Curtis Petersen","Lionsgate",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5.1,40000000,6,"Oct",2000,102,"English","USA","R",2.35,"Warner Bros.",132,"Stephen Kay","Sylvester Stallone",151,"Miranda Richardson",2705,"Lauren Lee Smith",912,"Color","Action|Crime|Drama|Thriller",1,"affair|car crash|enforcer|funeral|murder",1,0,0,1,0,0,0,0,0,1,0,0,1,11514,"Mauro Fiore","Morgan Creek Entertainment Group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
